순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
374,초등학교참고서,"영재 사고력 수학 1031 Pre A (수, 연산)",8962433141,9788962433142,63410,시매쓰,시매쓰수학연구소 지음,13000,11700,1300,10%,650점,20131212,15725
375,초등학교참고서,기탄 수학 K단계 5집,8926001415,9788926001417,74410,기탄교육,기탄교육연구소 엮음,5000,4500,500,10%,250점,20081027,21355
376,초등학교참고서,우등생평가 5학년 3월호 (2021년),K212738422,9791125960164,,천재교육(학원물),초등콘텐츠 해법연구회 지음,9500,8550,950,10%,470점,20210216,3330
377,초등학교참고서,신사고 우공비 초등 전과목 세트 5-1 - 전4권 (2021년),8928330319,9788928330317,,좋은책신사고,신사고초등콘텐츠연구회 지음,58000,52200,5800,10%,"2,900점",20201222,5335
378,초등학교참고서,신사고 우공비 초등 사회 5-1 (2021년),8928330203,9788928330201,,좋은책신사고,신사고초등콘텐츠연구회 지음,14000,12600,1400,10%,700점,20201215,4135
379,초등학교참고서,신사고 우공비 초등 사회 4-1 (2021년),892833019X,9788928330195,,좋은책신사고,신사고초등콘텐츠연구회 지음,14000,12600,1400,10%,700점,20201215,3505
380,초등학교참고서,기적의 동사 변화 트레이닝,K532736330,9791164062751,64740,길벗스쿨,주선이 지음,13000,11700,1300,10%,650점,20201210,7235
381,초등학교참고서,백점 단원평가 수학 6-1 (2021년),8900461036,9788900461039,64410,동아출판,동아출판(참고서) 편집부 엮음,11000,9900,1100,10%,550점,20201106,3470
382,초등학교참고서,우공비 일일독해 2B단계 (초등 2학년),8928329841,9788928329847,64710,좋은책신사고,신사고초등콘텐츠연구회 지음,10000,9000,1000,10%,500점,20200623,7859
383,초등학교참고서,초등 분수 개념이 먼저다 4,K062639387,9791165260149,64410,키출판사,키 수학학습방법연구소 지음,11000,9900,1100,10%,550점,20200513,7431
