ISBN13,rating,review
9788926158586,10,디딤돌독해력 1-4권까지 너무 좋았는데 고학년은 갑자기 어려워져서 어떻게 하나 고민하던중 책이 나왔네요.독해와 어휘가 모두 개선되어 만족합니다.
9788926158586,10,쉬운 문제부터 심화문제까지 다양한 문제를 풀면서 독해원리를 알려주는 진짜 독해서~
9788926158586,10,초등독해력 4번까지 풀고 이번에 신간나왔다해서 5권 구입했어요 읽는걸 그닥 안좋아하는 아이였는데 디딤돌 독해력문제는 읽는 재미까지 만들어줘서 만족해 하고 풀고 있어요
9791125331506,10,쑥쌤이 추천하셔서 주문했어요. 초5  딸아이 위해 주문한건데 오자마자 펴 봤는데... 대~~~박! 일일이 수학사전 펴고 개념노트 시키고 있었는데 개념이 너무 잘 나와있네요. 다하고나서 심화도 시켜봐야겠어요. 능률이 영어문제집만 잘 만드는 줄 알았더니 수학도 잘 만드네요.
9791125331506,10,수능까지이어지는 초등고학년 수학. 어떤문제집일까 궁금했는데 초등 수학의 전과정의 연계되는 단원을 모아서 정리해볼수 있게 나와있어서 딱 좋은것 같아요.  어떻게 연계되는지도 확인해볼수 있고 그 전학년의 까먹었던 단원도 다시기억나게할수있고.  중학교들어가기전 수학정리에 딱좋아요.
9791125331506,10,아직 초등학생이라 멀게만 느껴지는 수능이지만 수학은 기본부터 탄탄하게 다져야지 할수있는 과목이라 처음 페이지를 열어 보는 순간 그동안 수 많은 문제집을 구입해  보았지만 너무 잘 되어있는거 같더라구요 기본개념에서 생각 열고 개념으로 실력다지고 사고력으로 완성까지 아이가 힘들지 않게 수학에 대해 이해하고 연결해서 풀어 나갈수 있고 수학이라는 조금 높은 벽을 허물수 있지 않을까 조심 스럽게 생각해 봅니다 개념편 순서대로 구입해서 좋은 결과 너무 기대 되고 다음 편까지 구입예정입니다 해당 후기는 업체로부터 교재만 지원받아 솔직하게 작성된 후기입니다
9788928328291,10,쎈 C 단계를 어려워 하는것 같아서..이번에는 라이트쎈을 만나보았어요라이트쎈 풀고 쎈을 풀면 될것 같아요개념 유형 함께 있어서 좋고 서술형 평가도 추가되어있어요  해설지도 상세히 나와있고 빠른정답도 따로
9788928328291,10,개념 유형 정리까지 한번에 굿입니다.
9791129704009,8,아이가 1권 해보고 너무 재미있다고 해서 2권도 구매했어요.초등 저학년부터 유아등 한국사의 기초를 배우고 싶다면 하루 한장 이해하기 쉽고 좋아요
9788926155899,10,하루 분량이 많지 않아서 부담스럽지 않게 학습할 수 있습니다. 교과 연계 지문도 많고 어휘 공부도 같이 할 수 있어서 디딤돌 독해력은 끝까지 꾸준히 시켜주려고 하고 있습니다. 꾸준히 하는게 중요한 것 같아요.
9788926155899,10,"디딤돌독해력 4권, 5권 학습을 마무리 합니다.3~4권은 평이한 지문과 난이도로 학습했다면 디딤돌 5 부터는 좀 더 심도 있는 국어 공부를 하게 되는 듯 합니다. 한자어나 고사성어도 좀 더 익히고, 틀리기 쉬운 어휘도 익혀요! 디딤돌 독해력 교재에 발췌된 문학 작품들과 영화, 연극 등도 좋아요"
9788926155899,10,독해력 문제집을 디딤돌로 시작했는데 아이가 너무 좋아해서 쭈욱~하고 있어요수능준비의 시작이라고 생각해요^^
9788926155899,10,지문을 읽고 쉽게 풀수있어서 좋아하네요.문제중 대부분을 잘맞추는것같아요.디딤돌 독해 문제집이 긴지문을 읽고 전체를 파악한뒤 문제를 푸는 형식이어서 지문을  집중해서 잘 읽어야할듯 합니다.
9788926155899,10,책읽는시간이 부족한 딸에게 독해력문제집은 꼭 필요한거같아요. 여러지문을 접할수있어 좋네요~ 끝까지 완주할생각입니다
9788926155899,10,독해력이 모든 과목의 기본이라 너무 중요한데 흥미있는 지문으로 아이들이 좋아하고 어휘력까지 키우는 구성과 친절한 해설이 참 맘에 들었어요~
9788926155899,10,꾸준히 풀어오는 책인데 재미있어하며 잘 풀더라구요. 탄탄히 잡아 올려주는 느낌이에요. 고학년은 좀더 어렵다는데 4권 끝나고 기대가됩니다^^
9788926155899,10,아이가 독해문제집요걸 제일 좋아해요~ 지문이 많은데 독해에 도움이 많이 되는것같아요~
